date,product_id,product,category,quantity_sold,expiry_date,unit_price,discount,discount_price,shelf_life,holiday,event,event_name
31-10-2024,PN010,Butter Croissant,Bakery,2,31-10-2024,1.5,30%,1.05,3,0,0,Halloween
31-10-2024,PN018,Cinnamon,Spices,15,31-10-2024,1.0,30%,0.7,730,0,0,Halloween
31-10-2024,PN028,Milk,Dairy,3,07-11-2024,1.25,0%,1.25,7,0,0,Halloween
31-10-2024,PN029,Mussels,Seafood,3,15-11-2024,3.0,0%,3.0,15,0,0,Halloween
31-10-2024,PN037,Potatoes,Vegetables,2,20-11-2024,0.46,0%,0.46,20,0,0,Halloween
31-10-2024,PN043,Soft Drinks,Beverages,7,28-06-2025,3.4,0%,3.4,240,0,0,Halloween
31-10-2024,PN045,Spinach,Vegetables,3,10-11-2024,1.39,0%,1.39,10,0,0,Halloween
31-10-2024,PN048,Turkey,Meat,4,01-11-2024,1.99,25%,1.49,14,0,0,Halloween
31-10-2024,PN049,White Wine,Beverages,9,31-10-2026,10.5,0%,10.5,730,0,0,Halloween
31-10-2024,PN001,Apples,Fruits,11,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,7,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,10,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,8,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,4,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,8,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN001,Apples,Fruits,14,10-11-2024,0.6,0%,0.6,10,1,0,Halloween
31-10-2024,PN018,Cinnamon,Spices,6,31-10-2026,1.0,0%,1.0,730,1,0,Halloween
31-10-2024,PN018,Cinnamon,Spices,10,31-10-2026,1.0,0%,1.0,730,1,0,Halloween
31-10-2024,PN018,Cinnamon,Spices,8,31-10-2026,1.0,0%,1.0,730,1,0,Halloween
31-10-2024,PN038,Pumpkin,Vegetables,13,04-11-2024,3.45,0%,3.45,4,1,0,Halloween
28-10-2024,PN002,Bananas,Fruits,13,04-11-2024,0.28,0%,0.28,7,1,1,Galway Comedy Festival
28-10-2024,PN002,Bananas,Fruits,13,04-11-2024,0.28,0%,0.28,7,1,1,October Bank Holiday
28-10-2024,PN013,Carrots,Vegetables,9,11-11-2024,0.13,0%,0.13,14,1,1,Galway Comedy Festival
28-10-2024,PN013,Carrots,Vegetables,9,11-11-2024,0.13,0%,0.13,14,1,1,October Bank Holiday
28-10-2024,PN017,Chocolates,Confectionery,8,31-10-2024,1.75,10%,1.58,365,1,1,Galway Comedy Festival
28-10-2024,PN017,Chocolates,Confectionery,8,31-10-2024,1.75,10%,1.58,365,1,1,October Bank Holiday
28-10-2024,PN029,Mussels,Seafood,12,12-11-2024,3.0,0%,3.0,15,1,1,Galway Comedy Festival
28-10-2024,PN029,Mussels,Seafood,12,12-11-2024,3.0,0%,3.0,15,1,1,October Bank Holiday
28-10-2024,PN036,Pineapple,Fruits,13,31-10-2024,1.19,10%,1.07,7,1,1,Galway Comedy Festival
28-10-2024,PN036,Pineapple,Fruits,13,31-10-2024,1.19,10%,1.07,7,1,1,October Bank Holiday
28-10-2024,PN039,Red Wine,Beverages,4,28-10-2027,10.5,0%,10.5,1095,1,1,Galway Comedy Festival
28-10-2024,PN039,Red Wine,Beverages,4,28-10-2027,10.5,0%,10.5,1095,1,1,October Bank Holiday
27-10-2024,PN003,Basmati Rice,Staples,17,27-10-2025,1.59,0%,1.59,365,0,1,Galway Comedy Festival
27-10-2024,PN005,Bread,Bakery,15,01-11-2024,1.28,0%,1.28,5,0,1,Galway Comedy Festival
27-10-2024,PN005,Bread,Bakery,14,01-11-2024,1.28,0%,1.28,5,0,1,Galway Comedy Festival
27-10-2024,PN014,Charcoal,Non-Food,18,27-10-2026,1.75,0%,1.75,730,0,1,Galway Comedy Festival
27-10-2024,PN017,Chocolates,Confectionery,1,27-10-2025,1.75,0%,1.75,365,0,1,Galway Comedy Festival
27-10-2024,PN035,Pepper,Spices,12,10-11-2024,1.0,0%,1.0,14,0,1,Galway Comedy Festival
27-10-2024,PN039,Red Wine,Beverages,1,27-10-2027,10.5,0%,10.5,1095,0,1,Galway Comedy Festival
27-10-2024,PN043,Soft Drinks,Beverages,9,24-06-2025,3.4,0%,3.4,240,0,1,Galway Comedy Festival
27-10-2024,PN044,Sparkling Wine,Beverages,6,27-10-2025,4.5,0%,4.5,365,0,1,Galway Comedy Festival
27-10-2024,PN046,Strawberries,Fruits,2,31-10-2024,0.5,0%,0.5,4,0,1,Galway Comedy Festival
26-10-2024,PN002,Bananas,Fruits,5,02-11-2024,0.28,0%,0.28,7,0,1,Galway Comedy Festival
26-10-2024,PN003,Basmati Rice,Staples,19,26-10-2025,1.59,0%,1.59,365,0,1,Galway Comedy Festival
26-10-2024,PN014,Charcoal,Non-Food,2,26-10-2026,1.75,0%,1.75,730,0,1,Galway Comedy Festival
26-10-2024,PN015,Cheese,Dairy,1,31-10-2024,2.5,5%,2.38,21,0,1,Galway Comedy Festival
26-10-2024,PN015,Cheese,Dairy,2,28-10-2024,2.5,15%,2.13,21,0,1,Galway Comedy Festival
26-10-2024,PN020,Croissants,Bakery,14,31-10-2024,0.48,5%,0.46,30,0,1,Galway Comedy Festival
26-10-2024,PN024,Guinness,Beverages,10,24-05-2025,4.66,0%,4.66,210,0,1,Galway Comedy Festival
26-10-2024,PN034,Pasta,Staples,8,26-10-2025,1.45,0%,1.45,365,0,1,Galway Comedy Festival
26-10-2024,PN046,Strawberries,Fruits,4,30-10-2024,0.5,0%,0.5,4,0,1,Galway Comedy Festival
26-10-2024,PN048,Turkey,Meat,8,09-11-2024,1.99,0%,1.99,14,0,1,Galway Comedy Festival
25-10-2024,PN003,Basmati Rice,Staples,16,25-10-2025,1.59,0%,1.59,365,0,1,Galway Comedy Festival
25-10-2024,PN028,Milk,Dairy,7,01-11-2024,1.25,0%,1.25,7,0,1,Galway Comedy Festival
25-10-2024,PN039,Red Wine,Beverages,10,25-10-2024,10.5,30%,7.35,1095,0,1,Galway Comedy Festival
25-10-2024,PN047,Tomatoes,Vegetables,17,01-11-2024,0.8,0%,0.8,7,0,1,Galway Comedy Festival
24-10-2024,PN002,Bananas,Fruits,8,31-10-2024,0.28,0%,0.28,7,0,1,Galway Comedy Festival
24-10-2024,PN018,Cinnamon,Spices,10,24-10-2024,1.0,30%,0.7,730,0,1,Galway Comedy Festival
24-10-2024,PN020,Croissants,Bakery,14,23-11-2024,0.48,0%,0.48,30,0,1,Galway Comedy Festival
24-10-2024,PN022,Easter Eggs,Confectionery,11,29-10-2024,1.2,5%,1.14,365,0,1,Galway Comedy Festival
24-10-2024,PN031,Orange Juice,Beverages,18,07-11-2024,2.5,0%,2.5,14,0,1,Galway Comedy Festival
24-10-2024,PN034,Pasta,Staples,20,27-10-2024,1.45,10%,1.31,365,0,1,Galway Comedy Festival
24-10-2024,PN035,Pepper,Spices,20,07-11-2024,1.0,0%,1.0,14,0,1,Galway Comedy Festival
24-10-2024,PN038,Pumpkin,Vegetables,12,28-10-2024,3.45,0%,3.45,4,0,1,Galway Comedy Festival
24-10-2024,PN039,Red Wine,Beverages,10,24-10-2027,10.5,0%,10.5,1095,0,1,Galway Comedy Festival
24-10-2024,PN040,Salami,Meat,9,14-11-2024,1.6,0%,1.6,21,0,1,Galway Comedy Festival
24-10-2024,PN040,Salami,Meat,7,24-10-2024,1.6,30%,1.12,21,0,1,Galway Comedy Festival
24-10-2024,PN043,Soft Drinks,Beverages,10,21-06-2025,3.4,0%,3.4,240,0,1,Galway Comedy Festival
23-10-2024,PN006,Breakfast Cereals,Staples,13,23-10-2025,1.29,0%,1.29,365,0,1,Galway Comedy Festival
23-10-2024,PN007,Brussels Sprouts,Vegetables,6,30-10-2024,1.07,0%,1.07,7,0,1,Galway Comedy Festival
23-10-2024,PN017,Chocolates,Confectionery,4,28-10-2024,1.75,5%,1.66,365,0,1,Galway Comedy Festival
23-10-2024,PN019,Coffee,Beverages,10,23-10-2025,3.3,0%,3.3,365,0,1,Galway Comedy Festival
23-10-2024,PN026,Lamb,Meat,3,26-10-2024,5.0,0%,5.0,3,0,1,Galway Comedy Festival
23-10-2024,PN034,Pasta,Staples,4,28-10-2024,1.45,5%,1.38,365,0,1,Galway Comedy Festival
23-10-2024,PN039,Red Wine,Beverages,6,23-10-2027,10.5,0%,10.5,1095,0,1,Galway Comedy Festival
23-10-2024,PN040,Salami,Meat,11,25-10-2024,1.6,15%,1.36,21,0,1,Galway Comedy Festival
23-10-2024,PN041,Salmon Fillets,Seafood,17,27-10-2024,4.25,0%,4.25,4,0,1,Galway Comedy Festival
22-10-2024,PN004,Beef,Meat,11,12-11-2024,4.5,0%,4.5,21,0,1,Galway Comedy Festival
22-10-2024,PN004,Beef,Meat,12,12-11-2024,4.5,0%,4.5,21,0,1,Galway Comedy Festival
22-10-2024,PN004,Beef,Meat,1,12-11-2024,4.5,0%,4.5,21,0,1,Galway Comedy Festival
22-10-2024,PN022,Easter Eggs,Confectionery,5,22-10-2025,1.2,0%,1.2,365,0,1,Galway Comedy Festival
22-10-2024,PN023,Eggs,Dairy,9,22-10-2024,0.21,30%,0.15,21,0,1,Galway Comedy Festival
22-10-2024,PN031,Orange Juice,Beverages,3,05-11-2024,2.5,0%,2.5,14,0,1,Galway Comedy Festival
22-10-2024,PN044,Sparkling Wine,Beverages,12,22-10-2025,4.5,0%,4.5,365,0,1,Galway Comedy Festival
22-10-2024,PN046,Strawberries,Fruits,12,26-10-2024,0.5,0%,0.5,4,0,1,Galway Comedy Festival
20-10-2024,PN012,Canned Soup,Staples,11,20-10-2026,2.13,0%,2.13,730,0,1,Baboró Children’s Arts Festival
20-10-2024,PN018,Cinnamon,Spices,13,20-10-2026,1.0,0%,1.0,730,0,1,Baboró Children’s Arts Festival
20-10-2024,PN022,Easter Eggs,Confectionery,4,20-10-2025,1.2,0%,1.2,365,0,1,Baboró Children’s Arts Festival
20-10-2024,PN034,Pasta,Staples,7,20-10-2025,1.45,0%,1.45,365,0,1,Baboró Children’s Arts Festival
20-10-2024,PN045,Spinach,Vegetables,20,30-10-2024,1.39,0%,1.39,10,0,1,Baboró Children’s Arts Festival
19-10-2024,PN004,Beef,Meat,2,09-11-2024,4.5,0%,4.5,21,0,1,Baboró Children’s Arts Festival
19-10-2024,PN005,Bread,Bakery,3,24-10-2024,1.28,0%,1.28,5,0,1,Baboró Children’s Arts Festival
19-10-2024,PN014,Charcoal,Non-Food,13,21-10-2024,1.75,15%,1.49,730,0,1,Baboró Children’s Arts Festival
19-10-2024,PN034,Pasta,Staples,7,19-10-2025,1.45,0%,1.45,365,0,1,Baboró Children’s Arts Festival
19-10-2024,PN035,Pepper,Spices,1,02-11-2024,1.0,0%,1.0,14,0,1,Baboró Children’s Arts Festival
19-10-2024,PN038,Pumpkin,Vegetables,12,23-10-2024,3.45,0%,3.45,4,0,1,Baboró Children’s Arts Festival
19-10-2024,PN039,Red Wine,Beverages,7,28-12-2024,10.5,25%,7.88,1095,0,1,Baboró Children’s Arts Festival
19-10-2024,PN046,Strawberries,Fruits,5,23-10-2024,0.5,0%,0.5,4,0,1,Baboró Children’s Arts Festival
19-10-2024,PN050,Yogurt,Dairy,1,24-10-2024,1.35,5%,1.28,15,0,1,Baboró Children’s Arts Festival
18-10-2024,PN001,Apples,Fruits,4,28-10-2024,0.6,0%,0.6,10,0,1,Baboró Children’s Arts Festival
18-10-2024,PN006,Breakfast Cereals,Staples,6,18-10-2025,1.29,0%,1.29,365,0,1,Baboró Children’s Arts Festival
18-10-2024,PN009,Butter,Dairy,17,23-10-2024,3.99,0%,3.99,270,0,1,Baboró Children’s Arts Festival
18-10-2024,PN011,Cabbage,Vegetables,4,28-10-2024,1.29,0%,1.29,10,0,1,Baboró Children’s Arts Festival
18-10-2024,PN015,Cheese,Dairy,9,08-11-2024,2.5,0%,2.5,21,0,1,Baboró Children’s Arts Festival
18-10-2024,PN016,Chicken Breast,Meat,8,23-10-2024,3.99,0%,3.99,5,0,1,Baboró Children’s Arts Festival
18-10-2024,PN017,Chocolates,Confectionery,16,18-10-2025,1.75,0%,1.75,365,0,1,Baboró Children’s Arts Festival
18-10-2024,PN019,Coffee,Beverages,3,18-10-2025,3.3,0%,3.3,365,0,1,Baboró Children’s Arts Festival
18-10-2024,PN020,Croissants,Bakery,3,17-11-2024,0.48,0%,0.48,30,0,1,Baboró Children’s Arts Festival
18-10-2024,PN028,Milk,Dairy,4,25-10-2024,1.25,0%,1.25,7,0,1,Baboró Children’s Arts Festival
18-10-2024,PN035,Pepper,Spices,1,01-11-2024,1.0,0%,1.0,14,0,1,Baboró Children’s Arts Festival
18-10-2024,PN049,White Wine,Beverages,10,18-10-2026,10.5,0%,10.5,730,0,1,Baboró Children’s Arts Festival
17-10-2024,PN004,Beef,Meat,14,19-10-2024,4.5,15%,3.83,21,0,1,Baboró Children’s Arts Festival
17-10-2024,PN005,Bread,Bakery,10,22-10-2024,1.28,0%,1.28,5,0,1,Baboró Children’s Arts Festival
17-10-2024,PN011,Cabbage,Vegetables,5,27-10-2024,1.29,0%,1.29,10,0,1,Baboró Children’s Arts Festival
17-10-2024,PN015,Cheese,Dairy,6,07-11-2024,2.5,0%,2.5,21,0,1,Baboró Children’s Arts Festival
17-10-2024,PN020,Croissants,Bakery,17,20-10-2024,0.48,10%,0.43,30,0,1,Baboró Children’s Arts Festival
17-10-2024,PN024,Guinness,Beverages,4,15-05-2025,4.66,0%,4.66,210,0,1,Baboró Children’s Arts Festival
17-10-2024,PN037,Potatoes,Vegetables,15,06-11-2024,0.46,0%,0.46,20,0,1,Baboró Children’s Arts Festival
17-10-2024,PN042,Smoothie,Beverages,11,27-10-2024,4.25,0%,4.25,10,0,1,Baboró Children’s Arts Festival
17-10-2024,PN044,Sparkling Wine,Beverages,2,17-10-2025,4.5,0%,4.5,365,0,1,Baboró Children’s Arts Festival
17-10-2024,PN045,Spinach,Vegetables,20,27-10-2024,1.39,0%,1.39,10,0,1,Baboró Children’s Arts Festival
17-10-2024,PN046,Strawberries,Fruits,8,18-10-2024,0.5,25%,0.38,4,0,1,Baboró Children’s Arts Festival
16-10-2024,PN007,Brussels Sprouts,Vegetables,5,23-10-2024,1.07,0%,1.07,7,0,1,Baboró Children’s Arts Festival
16-10-2024,PN016,Chicken Breast,Meat,13,21-10-2024,3.99,0%,3.99,5,0,1,Baboró Children’s Arts Festival
16-10-2024,PN020,Croissants,Bakery,3,15-11-2024,0.48,0%,0.48,30,0,1,Baboró Children’s Arts Festival
16-10-2024,PN049,White Wine,Beverages,4,17-10-2024,10.5,25%,7.88,730,0,1,Baboró Children’s Arts Festival
15-10-2024,PN007,Brussels Sprouts,Vegetables,16,22-10-2024,1.07,0%,1.07,7,0,1,Baboró Children’s Arts Festival
15-10-2024,PN016,Chicken Breast,Meat,15,16-10-2024,3.99,25%,2.99,5,0,1,Baboró Children’s Arts Festival
15-10-2024,PN018,Cinnamon,Spices,9,16-10-2024,1.0,25%,0.75,730,0,1,Baboró Children’s Arts Festival
14-10-2024,PN001,Apples,Fruits,7,24-10-2024,0.6,0%,0.6,10,0,1,Baboró Children’s Arts Festival
14-10-2024,PN008,Burger Patties,Meat,8,14-10-2025,3.0,0%,3.0,365,0,1,Baboró Children’s Arts Festival
14-10-2024,PN023,Eggs,Dairy,3,04-11-2024,0.21,0%,0.21,21,0,1,Baboró Children’s Arts Festival
14-10-2024,PN024,Guinness,Beverages,9,12-05-2025,4.66,0%,4.66,210,0,1,Baboró Children’s Arts Festival
14-10-2024,PN025,Ham,Meat,6,24-10-2024,2.99,0%,2.99,10,0,1,Baboró Children’s Arts Festival
14-10-2024,PN027,Lettuce,Vegetables,14,15-10-2024,1.15,25%,0.86,5,0,1,Baboró Children’s Arts Festival
14-10-2024,PN033,Oysters,Seafood,20,15-10-2024,3.99,25%,2.99,15,0,1,Baboró Children’s Arts Festival
14-10-2024,PN037,Potatoes,Vegetables,6,03-11-2024,0.46,0%,0.46,20,0,1,Baboró Children’s Arts Festival
14-10-2024,PN050,Yogurt,Dairy,14,29-10-2024,1.35,0%,1.35,15,0,1,Baboró Children’s Arts Festival
06-10-2024,PN001,Apples,Fruits,13,07-10-2024,0.6,25%,0.45,10,0,1,Galway Jazz Festival
06-10-2024,PN003,Basmati Rice,Staples,3,08-10-2024,1.59,15%,1.35,365,0,1,Galway Jazz Festival
06-10-2024,PN009,Butter,Dairy,18,11-10-2024,3.99,0%,3.99,270,0,1,Galway Jazz Festival
06-10-2024,PN015,Cheese,Dairy,9,27-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
06-10-2024,PN015,Cheese,Dairy,2,27-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
06-10-2024,PN016,Chicken Breast,Meat,9,11-10-2024,3.99,0%,3.99,5,0,1,Galway Jazz Festival
06-10-2024,PN024,Guinness,Beverages,7,04-05-2025,4.66,0%,4.66,210,0,1,Galway Jazz Festival
06-10-2024,PN025,Ham,Meat,1,16-10-2024,2.99,0%,2.99,10,0,1,Galway Jazz Festival
06-10-2024,PN025,Ham,Meat,8,16-10-2024,2.99,0%,2.99,10,0,1,Galway Jazz Festival
06-10-2024,PN027,Lettuce,Vegetables,16,11-10-2024,1.15,0%,1.15,5,0,1,Galway Jazz Festival
06-10-2024,PN028,Milk,Dairy,10,09-10-2024,1.25,10%,1.13,7,0,1,Galway Jazz Festival
06-10-2024,PN033,Oysters,Seafood,18,21-10-2024,3.99,0%,3.99,15,0,1,Galway Jazz Festival
05-10-2024,PN001,Apples,Fruits,12,15-10-2024,0.6,0%,0.6,10,0,1,Galway Jazz Festival
05-10-2024,PN016,Chicken Breast,Meat,13,06-10-2024,3.99,25%,2.99,5,0,1,Galway Jazz Festival
05-10-2024,PN020,Croissants,Bakery,18,04-11-2024,0.48,0%,0.48,30,0,1,Galway Jazz Festival
05-10-2024,PN024,Guinness,Beverages,6,03-05-2025,4.66,0%,4.66,210,0,1,Galway Jazz Festival
05-10-2024,PN025,Ham,Meat,3,15-10-2024,2.99,0%,2.99,10,0,1,Galway Jazz Festival
05-10-2024,PN028,Milk,Dairy,4,10-10-2024,1.25,5%,1.19,7,0,1,Galway Jazz Festival
05-10-2024,PN031,Orange Juice,Beverages,7,19-10-2024,2.5,0%,2.5,14,0,1,Galway Jazz Festival
05-10-2024,PN041,Salmon Fillets,Seafood,18,05-10-2024,4.25,30%,2.98,4,0,1,Galway Jazz Festival
05-10-2024,PN045,Spinach,Vegetables,16,15-10-2024,1.39,0%,1.39,10,0,1,Galway Jazz Festival
05-10-2024,PN050,Yogurt,Dairy,10,20-10-2024,1.35,0%,1.35,15,0,1,Galway Jazz Festival
04-10-2024,PN008,Burger Patties,Meat,14,04-10-2025,3.0,0%,3.0,365,0,1,Galway Jazz Festival
04-10-2024,PN013,Carrots,Vegetables,20,18-10-2024,0.13,0%,0.13,14,0,1,Galway Jazz Festival
04-10-2024,PN015,Cheese,Dairy,10,25-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
04-10-2024,PN015,Cheese,Dairy,15,25-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
04-10-2024,PN019,Coffee,Beverages,6,04-10-2025,3.3,0%,3.3,365,0,1,Galway Jazz Festival
04-10-2024,PN025,Ham,Meat,14,14-10-2024,2.99,0%,2.99,10,0,1,Galway Jazz Festival
04-10-2024,PN039,Red Wine,Beverages,1,04-10-2027,10.5,0%,10.5,1095,0,1,Galway Jazz Festival
04-10-2024,PN040,Salami,Meat,1,25-10-2024,1.6,0%,1.6,21,0,1,Galway Jazz Festival
04-10-2024,PN045,Spinach,Vegetables,20,14-10-2024,1.39,0%,1.39,10,0,1,Galway Jazz Festival
03-10-2024,PN002,Bananas,Fruits,19,10-10-2024,0.28,0%,0.28,7,0,1,Galway Jazz Festival
03-10-2024,PN005,Bread,Bakery,4,08-10-2024,1.28,0%,1.28,5,0,1,Galway Jazz Festival
03-10-2024,PN011,Cabbage,Vegetables,12,13-10-2024,1.29,0%,1.29,10,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,8,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,14,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN025,Ham,Meat,3,13-10-2024,2.99,0%,2.99,10,0,1,Galway Jazz Festival
03-10-2024,PN032,Oranges,Fruits,15,17-10-2024,0.6,0%,0.6,14,0,1,Galway Jazz Festival
03-10-2024,PN036,Pineapple,Fruits,3,10-10-2024,1.19,0%,1.19,7,0,1,Galway Jazz Festival
03-10-2024,PN037,Potatoes,Vegetables,15,23-10-2024,0.46,0%,0.46,20,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,7,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,12,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,5,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,10,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,12,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,7,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,11,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN015,Cheese,Dairy,6,24-10-2024,2.5,0%,2.5,21,0,1,Galway Jazz Festival
03-10-2024,PN044,Sparkling Wine,Beverages,25,03-10-2025,4.5,0%,4.5,365,0,1,Galway Jazz Festival
03-10-2024,PN044,Sparkling Wine,Beverages,20,03-10-2025,4.5,0%,4.5,365,0,1,Galway Jazz Festival
03-10-2024,PN049,White Wine,Beverages,13,03-10-2026,10.5,0%,10.5,730,0,1,Galway Jazz Festival
03-10-2024,PN049,White Wine,Beverages,26,03-10-2026,10.5,0%,10.5,730,0,1,Galway Jazz Festival
03-10-2024,PN049,White Wine,Beverages,24,03-10-2026,10.5,0%,10.5,730,0,1,Galway Jazz Festival
29-09-2024,PN006,Breakfast Cereals,Staples,2,29-09-2025,1.29,0%,1.29,365,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN007,Brussels Sprouts,Vegetables,7,29-09-2024,1.07,30%,0.75,7,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN012,Canned Soup,Staples,13,29-09-2026,2.13,0%,2.13,730,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN021,Cucumber,Vegetables,1,30-09-2024,0.89,25%,0.67,7,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN022,Easter Eggs,Confectionery,14,29-09-2025,1.2,0%,1.2,365,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN037,Potatoes,Vegetables,11,04-10-2024,0.46,5%,0.44,20,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN040,Salami,Meat,9,20-10-2024,1.6,0%,1.6,21,0,1,Galway Oyster & Seafood Festival
29-09-2024,PN050,Yogurt,Dairy,7,14-10-2024,1.35,0%,1.35,15,0,1,Galway Oyster & Seafood Festival
28-09-2024,PN018,Cinnamon,Spices,10,28-09-2026,1.0,0%,1.0,730,0,1,Galway Oyster & Seafood Festival
28-09-2024,PN019,Coffee,Beverages,4,28-09-2025,3.3,0%,3.3,365,0,1,Galway Oyster & Seafood Festival
28-09-2024,PN021,Cucumber,Vegetables,2,05-10-2024,0.89,0%,0.89,7,0,1,Galway Oyster & Seafood Festival
28-09-2024,PN039,Red Wine,Beverages,2,28-09-2027,10.5,0%,10.5,1095,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN005,Bread,Bakery,8,02-10-2024,1.28,0%,1.28,5,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN006,Breakfast Cereals,Staples,7,27-09-2025,1.29,0%,1.29,365,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN017,Chocolates,Confectionery,14,02-10-2024,1.75,5%,1.66,365,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN024,Guinness,Beverages,5,02-10-2024,4.66,5%,4.43,210,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN025,Ham,Meat,8,07-10-2024,2.99,0%,2.99,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN028,Milk,Dairy,14,04-10-2024,1.25,0%,1.25,7,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN047,Tomatoes,Vegetables,9,04-10-2024,0.8,0%,0.8,7,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN047,Tomatoes,Vegetables,15,28-09-2024,0.8,25%,0.6,7,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,4,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,5,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,5,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,8,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,10,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,6,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN001,Apples,Fruits,5,07-10-2024,0.6,0%,0.6,10,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN018,Cinnamon,Spices,8,27-09-2026,1.0,0%,1.0,730,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN029,Mussels,Seafood,7,12-10-2024,3.0,0%,3.0,15,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN029,Mussels,Seafood,15,12-10-2024,3.0,0%,3.0,15,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN029,Mussels,Seafood,13,12-10-2024,3.0,0%,3.0,15,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN033,Oysters,Seafood,19,12-10-2024,3.99,0%,3.99,15,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN038,Pumpkin,Vegetables,12,01-10-2024,3.45,0%,3.45,4,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN038,Pumpkin,Vegetables,11,01-10-2024,3.45,0%,3.45,4,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN038,Pumpkin,Vegetables,14,01-10-2024,3.45,0%,3.45,4,0,1,Galway Oyster & Seafood Festival
27-09-2024,PN038,Pumpkin,Vegetables,13,01-10-2024,3.45,0%,3.45,4,0,1,Galway Oyster & Seafood Festival
05-08-2024,PN010,Butter Croissant,Bakery,17,08-08-2024,1.5,0%,1.5,3,1,0,August Bank Holiday
05-08-2024,PN019,Coffee,Beverages,11,10-08-2024,3.3,5%,3.14,365,1,0,August Bank Holiday
05-08-2024,PN020,Croissants,Bakery,12,04-09-2024,0.48,0%,0.48,30,1,0,August Bank Holiday
05-08-2024,PN024,Guinness,Beverages,5,03-03-2025,4.66,0%,4.66,210,1,0,August Bank Holiday
05-08-2024,PN034,Pasta,Staples,8,05-08-2025,1.45,0%,1.45,365,1,0,August Bank Holiday
04-08-2024,PN001,Apples,Fruits,9,14-08-2024,0.6,0%,0.6,10,0,1,Galway Races
